customer_id,age,job,marital,education,default_status,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,contact_known
94904,34,management,divorced,secondary,no,291,no,no,cellular,7,aug,91,2,0,0,unknown,no,1
89475,49,admin,married,secondary,no,0,no,no,cellular,7,aug,301,2,0,0,unknown,no,1
13107,35,technician,married,secondary,no,1055,yes,no,cellular,7,aug,261,2,0,0,unknown,no,1
30403,52,housemaid,married,primary,no,420,no,no,cellular,7,aug,139,4,0,0,unknown,no,1
41855,48,technician,divorced,secondary,no,791,no,no,cellular,7,aug,219,2,0,0,unknown,no,1
72680,52,entrepreneur,married,secondary,no,0,no,no,cellular,7,aug,82,2,0,0,unknown,no,1
91041,41,technician,married,secondary,no,634,no,no,cellular,7,aug,122,2,0,0,unknown,no,1
27069,41,management,single,tertiary,no,0,no,no,cellular,7,aug,91,2,0,0,unknown,no,1
62014,37,management,married,tertiary,no,649,no,no,cellular,7,aug,64,2,0,0,unknown,no,1
22413,36,entrepreneur,single,secondary,no,67,no,no,cellular,7,aug,67,2,0,0,unknown,no,1
26615,34,student,single,tertiary,no,873,yes,no,cellular,7,aug,267,2,0,0,unknown,no,1
81221,38,management,married,tertiary,no,-34,yes,no,cellular,7,aug,131,2,0,0,unknown,no,1
98255,55,technician,divorced,secondary,yes,284,yes,no,cellular,7,aug,78,2,0,0,unknown,no,1
90212,33,management,married,tertiary,no,340,no,no,cellular,7,aug,402,2,0,0,unknown,no,1
60667,31,technician,single,secondary,no,40,no,no,cellular,7,aug,123,2,0,0,unknown,no,1
25973,32,housemaid,married,primary,no,1349,yes,no,cellular,7,aug,132,2,0,0,unknown,no,1
45312,40,technician,married,secondary,no,1076,no,no,cellular,7,aug,326,2,0,0,unknown,no,1
57914,51,self-employed,married,primary,no,183,no,yes,cellular,7,aug,292,2,0,0,unknown,no,1
56605,39,technician,single,secondary,no,1104,no,no,cellular,7,aug,395,2,0,0,unknown,yes,1
40628,31,technician,married,secondary,no,54,no,no,cellular,7,aug,137,2,0,0,unknown,no,1
30126,30,housemaid,single,tertiary,no,868,no,no,cellular,7,aug,387,2,0,0,unknown,no,1
59190,49,blue-collar,married,secondary,no,406,yes,yes,cellular,7,aug,253,2,0,0,unknown,no,1
11479,30,technician,married,secondary,no,371,no,no,cellular,7,aug,124,2,0,0,unknown,no,1
11264,35,management,married,tertiary,no,260,no,no,cellular,7,aug,358,2,0,0,unknown,no,1
73938,52,technician,divorced,secondary,no,204,no,no,cellular,7,aug,134,2,0,0,unknown,no,1
42448,48,blue-collar,married,secondary,no,205,no,no,cellular,7,aug,239,2,0,0,unknown,no,1
27762,31,management,single,tertiary,no,424,no,yes,cellular,7,aug,224,2,0,0,unknown,no,1
18852,34,technician,single,secondary,no,60,no,no,cellular,7,aug,274,2,0,0,unknown,no,1
82166,35,technician,married,secondary,no,463,yes,no,telephone,7,aug,309,4,0,0,unknown,no,1
64428,33,technician,single,secondary,no,20,yes,no,cellular,7,aug,131,2,0,0,unknown,no,1
42799,52,management,single,tertiary,no,741,no,no,cellular,7,aug,63,2,0,0,unknown,no,1
54263,42,technician,single,secondary,no,77,no,yes,cellular,7,aug,152,2,0,0,unknown,no,1
45346,53,technician,married,secondary,no,234,no,no,cellular,7,aug,103,2,0,0,unknown,no,1
39280,31,technician,married,secondary,no,246,no,no,cellular,7,aug,159,2,0,0,unknown,no,1
74465,46,admin,married,secondary,no,311,no,no,cellular,7,aug,225,6,0,0,unknown,no,1
74604,52,admin,married,secondary,no,635,no,no,cellular,7,aug,228,4,0,0,unknown,no,1
47270,57,retired,married,secondary,no,283,no,no,cellular,7,aug,123,2,0,0,unknown,no,1
36293,49,technician,married,secondary,no,597,yes,yes,cellular,7,aug,154,2,0,0,unknown,no,1
34966,31,management,married,tertiary,no,546,no,no,cellular,7,aug,147,2,0,0,unknown,no,1
68808,58,retired,divorced,secondary,no,312,no,no,cellular,7,aug,398,2,0,0,unknown,no,1
30866,55,blue-collar,married,primary,no,1086,yes,no,cellular,7,aug,148,2,0,0,unknown,no,1
40799,52,management,married,tertiary,no,0,no,no,cellular,7,aug,306,4,0,0,unknown,no,1
77492,55,housemaid,married,primary,no,17,no,no,cellular,7,aug,196,2,0,0,unknown,no,1
36060,47,blue-collar,married,primary,no,124,no,no,cellular,7,aug,76,2,0,0,unknown,no,1
22608,36,management,married,tertiary,no,1477,no,no,cellular,7,aug,71,2,0,0,unknown,no,1
72272,32,technician,single,secondary,no,12,no,no,cellular,7,aug,173,2,0,0,unknown,no,1
34804,60,management,married,tertiary,no,0,no,no,cellular,7,aug,401,3,0,0,unknown,yes,1
75615,32,technician,single,tertiary,no,0,no,no,cellular,7,aug,268,2,0,0,unknown,no,1
61394,36,admin,married,secondary,no,540,no,yes,cellular,7,aug,95,2,0,0,unknown,no,1
91432,36,management,single,tertiary,no,613,no,no,cellular,7,aug,86,2,0,0,unknown,no,1
41572,59,admin,married,secondary,yes,-131,no,no,cellular,7,aug,144,2,0,0,unknown,no,1
63198,32,management,married,tertiary,no,1390,no,no,cellular,7,aug,116,2,0,0,unknown,no,1
35651,32,management,single,tertiary,no,1010,no,no,cellular,7,aug,67,2,0,0,unknown,no,1
52712,58,retired,married,secondary,no,13,no,no,cellular,7,aug,92,4,0,0,unknown,no,1
57604,30,technician,single,secondary,no,-232,no,yes,cellular,7,aug,118,2,0,0,unknown,no,1
95171,33,technician,married,secondary,no,277,no,no,cellular,7,aug,155,2,0,0,unknown,no,1
27068,44,management,married,secondary,no,597,yes,no,cellular,7,aug,137,2,0,0,unknown,no,1
89220,47,admin,married,secondary,no,1265,no,no,cellular,7,aug,137,2,0,0,unknown,no,1
77938,33,technician,married,secondary,no,83,no,no,cellular,7,aug,165,2,0,0,unknown,no,1
17144,34,management,married,tertiary,no,1048,no,no,cellular,7,aug,73,2,0,0,unknown,no,1
26736,35,management,married,secondary,no,616,no,yes,cellular,7,aug,92,2,0,0,unknown,no,1
18388,40,technician,single,secondary,no,153,no,no,cellular,7,aug,125,2,0,0,unknown,no,1
38523,35,management,married,tertiary,no,175,yes,no,cellular,7,aug,257,2,0,0,unknown,no,1
83903,36,management,married,tertiary,no,1318,yes,no,cellular,7,aug,100,2,0,0,unknown,no,1
95414,38,management,single,tertiary,no,470,no,no,cellular,7,aug,87,2,0,0,unknown,no,1
22496,30,technician,single,secondary,no,-127,no,no,cellular,7,aug,76,3,0,0,unknown,no,1
82607,56,management,married,tertiary,no,79,no,no,cellular,7,aug,82,2,0,0,unknown,no,1
65672,42,management,single,tertiary,no,100,no,no,cellular,7,aug,64,2,0,0,unknown,no,1
93976,30,self-employed,married,tertiary,no,694,no,no,cellular,7,aug,185,4,0,0,unknown,no,1
98684,55,management,married,tertiary,no,543,no,no,cellular,7,aug,61,2,0,0,unknown,no,1
10916,46,retired,married,secondary,no,23,yes,yes,cellular,7,aug,122,2,0,0,unknown,no,1
54607,54,other,married,tertiary,no,10,no,no,cellular,7,aug,150,2,0,0,unknown,no,1
37721,58,technician,single,secondary,no,641,no,no,cellular,7,aug,229,2,0,0,unknown,no,1
34804,32,management,married,tertiary,no,663,yes,no,cellular,7,aug,106,4,0,0,unknown,no,1
83675,50,technician,married,secondary,no,423,no,no,telephone,7,aug,204,4,0,0,unknown,no,1
44881,45,technician,married,secondary,no,983,yes,no,cellular,7,aug,155,2,0,0,unknown,no,1
51280,46,housemaid,married,primary,no,1175,no,no,cellular,7,aug,181,2,0,0,unknown,no,1
72192,35,technician,single,secondary,no,176,no,no,cellular,7,aug,77,2,0,0,unknown,no,1
36398,53,blue-collar,married,primary,no,787,yes,yes,cellular,7,aug,119,2,0,0,unknown,no,1
73974,32,technician,married,secondary,no,150,no,yes,cellular,7,aug,231,2,0,0,unknown,no,1
80151,33,technician,married,tertiary,no,35,no,no,cellular,7,aug,346,4,0,0,unknown,no,1
86071,45,self-employed,married,primary,no,1288,no,no,cellular,7,aug,399,6,0,0,unknown,no,1
60939,45,technician,married,tertiary,no,970,no,no,cellular,7,aug,216,4,0,0,unknown,no,1
31993,32,technician,single,secondary,no,-23,no,yes,cellular,7,aug,152,5,0,0,unknown,no,1
73034,37,management,single,tertiary,no,200,no,no,cellular,7,aug,259,4,0,0,unknown,no,1
46672,56,technician,married,secondary,no,1093,no,no,cellular,7,aug,89,4,0,0,unknown,no,1
53883,35,entrepreneur,married,tertiary,no,753,no,no,cellular,7,aug,187,4,0,0,unknown,no,1
98774,38,management,divorced,tertiary,no,112,yes,no,cellular,7,aug,266,4,0,0,unknown,no,1
97405,36,management,married,tertiary,no,812,no,no,cellular,7,aug,99,4,0,0,unknown,no,1
27032,50,housemaid,married,primary,no,152,no,no,cellular,7,aug,107,4,0,0,unknown,no,1
42055,51,blue-collar,married,primary,no,0,no,no,cellular,7,aug,228,6,0,0,unknown,no,1
87844,48,admin,married,secondary,no,1403,no,no,cellular,7,aug,76,2,0,0,unknown,no,1
86015,45,entrepreneur,married,tertiary,no,169,no,no,cellular,7,aug,391,4,0,0,unknown,no,1
96758,50,blue-collar,married,secondary,no,1176,no,no,cellular,7,aug,281,2,0,0,unknown,no,1
78337,30,technician,single,secondary,yes,1,no,no,cellular,7,aug,407,4,0,0,unknown,no,1
45730,36,technician,married,secondary,no,0,no,no,cellular,7,aug,171,2,0,0,unknown,no,1
77049,49,blue-collar,married,primary,no,0,yes,no,cellular,7,aug,76,3,0,0,unknown,no,1
88115,50,blue-collar,married,secondary,no,123,yes,no,cellular,7,aug,276,2,0,0,unknown,no,1
67496,55,retired,married,primary,no,173,no,no,cellular,7,aug,168,2,0,0,unknown,no,1
96601,37,management,married,tertiary,no,489,yes,no,cellular,7,aug,205,5,0,0,unknown,no,1
79100,32,management,single,tertiary,no,577,no,no,cellular,7,aug,101,2,0,0,unknown,no,1
60109,48,technician,single,secondary,no,309,no,no,cellular,7,aug,190,2,0,0,unknown,no,1
37051,53,self-employed,married,tertiary,no,20,yes,no,cellular,7,aug,218,2,0,0,unknown,no,1
73556,45,entrepreneur,married,tertiary,no,770,no,no,cellular,7,aug,65,2,0,0,unknown,no,1
19381,53,management,married,tertiary,no,349,no,no,cellular,7,aug,146,2,0,0,unknown,no,1
44345,33,management,single,tertiary,no,1308,no,no,cellular,7,aug,194,6,0,0,unknown,no,1
35528,53,blue-collar,married,primary,no,1388,no,no,cellular,7,aug,139,4,0,0,unknown,no,1
85678,40,technician,married,secondary,no,192,no,no,cellular,7,aug,266,2,0,0,unknown,no,1
87975,57,admin,married,tertiary,no,46,no,no,cellular,7,aug,238,2,0,0,unknown,no,1
85685,44,management,divorced,tertiary,no,71,yes,no,cellular,7,aug,142,2,0,0,unknown,no,1
48782,44,technician,married,secondary,no,1371,no,no,cellular,7,aug,159,3,0,0,unknown,no,1
65903,34,management,married,tertiary,no,834,no,no,cellular,7,aug,182,2,0,0,unknown,no,1
95483,47,services,married,primary,no,675,no,no,cellular,7,aug,152,2,0,0,unknown,no,1
31821,57,management,married,tertiary,no,320,no,no,cellular,7,aug,76,2,0,0,unknown,no,1
23469,31,technician,single,secondary,no,754,no,no,cellular,7,aug,145,2,0,0,unknown,no,1
76665,41,self-employed,married,tertiary,no,231,no,no,cellular,7,aug,352,2,0,0,unknown,yes,1
61029,46,admin,married,secondary,no,22,yes,no,cellular,7,aug,414,4,0,0,unknown,no,1
89426,58,retired,married,secondary,no,225,no,no,cellular,7,aug,122,6,0,0,unknown,no,1
99705,35,management,married,tertiary,no,416,no,no,cellular,7,aug,163,4,0,0,unknown,no,1
65066,61,housemaid,married,tertiary,no,746,no,no,cellular,7,aug,108,4,0,0,unknown,no,1
87760,33,technician,single,secondary,no,1500,no,no,cellular,7,aug,133,4,0,0,unknown,no,1
74563,51,retired,married,secondary,no,0,no,no,cellular,7,aug,131,4,0,0,unknown,no,1
62957,35,technician,single,tertiary,no,632,no,no,cellular,7,aug,141,1,0,0,unknown,no,1
72205,30,management,married,tertiary,no,0,no,no,cellular,7,aug,74,1,0,0,unknown,no,1
98128,31,management,single,tertiary,no,53,yes,no,cellular,7,aug,165,3,0,0,unknown,no,1
98425,31,technician,single,tertiary,no,319,no,yes,cellular,7,aug,446,1,0,0,unknown,no,1
59390,59,management,divorced,tertiary,no,1002,no,no,cellular,7,aug,201,2,0,0,unknown,no,1
12166,48,management,single,tertiary,no,399,no,yes,cellular,7,aug,126,1,0,0,unknown,no,1
53028,33,management,married,tertiary,no,584,yes,no,cellular,7,aug,269,3,0,0,unknown,no,1
98420,56,blue-collar,married,primary,no,1214,no,yes,cellular,7,aug,105,1,0,0,unknown,no,1
68298,41,self-employed,single,tertiary,no,0,no,no,cellular,7,aug,408,1,0,0,unknown,no,1
39998,57,retired,married,secondary,no,256,no,no,cellular,7,aug,198,4,0,0,unknown,no,1
87081,55,services,married,secondary,no,224,no,no,cellular,7,aug,180,3,0,0,unknown,no,1
81145,42,housemaid,married,primary,no,83,no,yes,cellular,7,aug,184,1,0,0,unknown,no,1
30884,45,management,married,secondary,no,724,yes,yes,cellular,7,aug,117,1,0,0,unknown,no,1
57205,40,management,divorced,tertiary,no,1038,no,no,cellular,7,aug,162,5,0,0,unknown,no,1
42646,49,technician,divorced,secondary,no,790,yes,no,cellular,7,aug,324,3,0,0,unknown,no,1
76024,36,management,single,tertiary,no,0,yes,yes,cellular,7,aug,122,5,0,0,unknown,no,1
60022,31,blue-collar,married,primary,no,196,no,no,cellular,7,aug,248,1,0,0,unknown,no,1
65185,34,technician,single,secondary,no,0,no,no,cellular,7,aug,181,3,0,0,unknown,no,1
83218,50,blue-collar,married,secondary,no,283,yes,no,cellular,7,aug,226,3,0,0,unknown,no,1
72269,33,management,single,tertiary,no,605,no,no,cellular,7,aug,452,3,0,0,unknown,no,1
18797,45,technician,married,secondary,no,760,no,no,cellular,7,aug,95,2,0,0,unknown,no,1
36669,31,management,married,secondary,no,55,no,no,cellular,7,aug,124,3,0,0,unknown,no,1
81523,45,services,married,secondary,no,1181,yes,no,cellular,7,aug,141,3,0,0,unknown,no,1
20803,32,management,single,tertiary,no,474,yes,no,cellular,7,aug,90,3,0,0,unknown,no,1
68335,35,technician,married,secondary,no,374,yes,yes,telephone,7,aug,72,5,0,0,unknown,no,1
38034,59,retired,married,primary,no,6,no,no,cellular,7,aug,448,3,0,0,unknown,no,1
20021,51,admin,married,secondary,no,101,no,no,cellular,7,aug,217,3,0,0,unknown,no,1
49502,36,management,single,tertiary,no,227,no,yes,cellular,7,aug,336,4,0,0,unknown,no,1
12938,54,services,married,primary,no,1059,no,no,cellular,7,aug,147,3,0,0,unknown,no,1
73034,42,technician,married,secondary,no,219,yes,yes,cellular,7,aug,186,3,0,0,unknown,no,1
28954,34,technician,single,secondary,no,649,no,no,cellular,7,aug,124,3,0,0,unknown,no,1
74524,45,blue-collar,married,primary,no,1192,no,no,cellular,7,aug,260,3,0,0,unknown,no,1
47347,30,technician,married,tertiary,no,0,no,no,cellular,7,aug,111,5,0,0,unknown,no,1
36970,46,services,married,secondary,no,678,no,no,cellular,7,aug,96,3,0,0,unknown,no,1
24319,47,blue-collar,married,primary,no,0,no,no,cellular,7,aug,293,4,0,0,unknown,no,1
64936,40,technician,married,tertiary,no,162,no,no,cellular,7,aug,256,3,0,0,unknown,no,1
58999,41,management,married,tertiary,no,768,no,no,cellular,7,aug,229,3,0,0,unknown,no,1
36504,38,technician,married,secondary,no,740,no,no,cellular,7,aug,259,3,0,0,unknown,no,1
75205,48,services,married,secondary,no,0,no,no,cellular,7,aug,163,5,0,0,unknown,no,1
31888,37,management,single,tertiary,no,171,yes,yes,cellular,7,aug,250,3,0,0,unknown,no,1
56604,50,blue-collar,married,primary,no,506,yes,no,telephone,7,aug,430,4,0,0,unknown,no,1
51755,33,technician,divorced,secondary,no,801,no,no,cellular,7,aug,341,5,0,0,unknown,yes,1
18661,51,housemaid,married,primary,no,1138,no,no,cellular,7,aug,265,3,0,0,unknown,no,1
18943,55,technician,married,tertiary,no,1097,yes,no,cellular,7,aug,191,4,0,0,unknown,no,1
82606,56,blue-collar,married,primary,no,0,no,no,cellular,7,aug,152,6,0,0,unknown,no,1
92278,56,retired,married,secondary,no,654,no,yes,cellular,7,aug,93,4,0,0,unknown,no,1
11871,32,management,married,tertiary,no,183,yes,no,cellular,7,aug,112,3,0,0,unknown,no,1
45203,30,technician,single,secondary,no,0,no,no,cellular,7,aug,82,3,0,0,unknown,no,1
59223,43,management,married,tertiary,no,248,no,no,cellular,7,aug,229,4,0,0,unknown,no,1
30972,34,unemployed,married,tertiary,no,0,no,no,cellular,8,aug,201,6,0,0,unknown,no,1
62680,48,admin,married,secondary,no,2,no,no,cellular,8,aug,152,6,0,0,unknown,no,1
40746,37,technician,single,secondary,no,3,yes,no,cellular,8,aug,90,5,0,0,unknown,no,1
86103,47,self-employed,married,secondary,no,231,no,no,cellular,8,aug,88,2,0,0,unknown,no,1
24075,32,technician,single,tertiary,no,449,no,no,cellular,8,aug,231,2,0,0,unknown,no,1
57623,31,entrepreneur,single,secondary,no,37,no,no,cellular,8,aug,73,2,0,0,unknown,no,1
38569,35,management,married,tertiary,no,-4,no,no,cellular,8,aug,129,2,0,0,unknown,no,1
91662,47,management,married,secondary,no,7,no,no,cellular,8,aug,175,2,0,0,unknown,no,1
57822,44,technician,married,secondary,no,326,yes,no,cellular,8,aug,108,2,0,0,unknown,no,1
13570,58,other,married,secondary,no,208,no,no,cellular,8,aug,121,2,0,0,unknown,no,1
10011,51,blue-collar,married,primary,no,507,yes,no,cellular,8,aug,85,2,0,0,unknown,no,1
93005,31,management,single,tertiary,no,18,no,no,cellular,8,aug,82,2,0,0,unknown,no,1
32942,33,housemaid,married,primary,no,0,no,no,cellular,8,aug,138,2,0,0,unknown,no,1
12178,58,management,married,tertiary,no,648,no,no,cellular,8,aug,110,2,0,0,unknown,no,1
42467,60,management,married,tertiary,no,73,no,no,telephone,8,aug,243,2,0,0,unknown,yes,1
82491,44,unemployed,married,tertiary,no,178,no,no,cellular,8,aug,126,2,0,0,unknown,no,1
61809,36,management,married,tertiary,no,162,yes,no,cellular,8,aug,75,2,0,0,unknown,no,1
12756,52,blue-collar,married,secondary,no,409,no,no,cellular,8,aug,137,2,0,0,unknown,no,1
93827,52,blue-collar,married,secondary,no,900,no,no,cellular,8,aug,117,2,0,0,unknown,no,1
73300,34,technician,single,secondary,no,161,no,yes,cellular,8,aug,61,2,0,0,unknown,no,1
98791,45,blue-collar,married,secondary,no,162,no,no,cellular,8,aug,130,2,0,0,unknown,no,1
88726,31,management,single,tertiary,no,30,no,no,cellular,8,aug,161,2,0,0,unknown,no,1
21094,31,technician,married,secondary,no,659,yes,no,cellular,8,aug,135,2,0,0,unknown,no,1
99944,53,services,married,tertiary,no,-3,no,no,cellular,8,aug,133,2,0,0,unknown,no,1
85713,32,management,single,tertiary,no,0,no,no,cellular,8,aug,282,4,0,0,unknown,no,1
80921,31,blue-collar,married,secondary,no,379,no,no,cellular,8,aug,299,5,0,0,unknown,no,1
59390,51,blue-collar,married,primary,no,872,no,no,cellular,8,aug,82,2,0,0,unknown,no,1
14476,41,technician,single,secondary,no,413,yes,yes,cellular,8,aug,292,2,0,0,unknown,no,1
12948,60,housemaid,married,secondary,no,1361,no,no,cellular,8,aug,161,2,0,0,unknown,no,1
44267,32,management,married,tertiary,no,1388,no,no,cellular,8,aug,161,6,0,0,unknown,no,1
32716,47,unemployed,married,secondary,no,1108,no,no,cellular,8,aug,169,2,0,0,unknown,no,1
18607,52,blue-collar,married,secondary,no,1493,no,no,cellular,8,aug,94,2,0,0,unknown,no,1
90186,31,technician,single,tertiary,no,6,no,no,cellular,8,aug,243,2,0,0,unknown,no,1
41573,57,blue-collar,married,secondary,no,1463,no,no,cellular,8,aug,163,2,0,0,unknown,no,1
21646,60,retired,married,secondary,no,345,yes,yes,cellular,8,aug,129,6,0,0,unknown,no,1
32043,34,management,married,tertiary,no,-218,yes,no,cellular,8,aug,126,2,0,0,unknown,no,1
83478,34,technician,single,tertiary,no,370,yes,no,cellular,8,aug,155,2,0,0,unknown,no,1
80024,47,management,married,tertiary,no,902,no,no,cellular,8,aug,75,3,0,0,unknown,no,1
51349,37,technician,married,secondary,no,180,no,no,cellular,8,aug,215,2,0,0,unknown,no,1
31705,41,management,married,tertiary,no,881,no,no,cellular,8,aug,75,2,0,0,unknown,no,1
69922,35,management,married,secondary,no,674,no,no,cellular,8,aug,87,2,0,0,unknown,no,1
39780,31,entrepreneur,married,tertiary,no,1216,no,no,cellular,8,aug,150,4,0,0,unknown,no,1
42329,40,technician,married,secondary,no,581,yes,no,cellular,8,aug,258,2,0,0,unknown,no,1
67580,37,technician,married,secondary,no,630,no,no,cellular,8,aug,241,6,0,0,unknown,no,1
84511,33,management,married,tertiary,no,530,yes,no,cellular,8,aug,94,2,0,0,unknown,no,1
67016,52,management,married,tertiary,no,1209,no,no,cellular,8,aug,97,4,0,0,unknown,no,1
70534,31,technician,married,tertiary,no,1503,yes,yes,cellular,8,aug,257,2,0,0,unknown,no,1
37872,30,technician,single,secondary,no,958,no,no,cellular,8,aug,112,2,0,0,unknown,no,1
73529,36,management,married,tertiary,no,369,no,no,cellular,8,aug,75,2,0,0,unknown,no,1
69923,57,other,married,primary,no,900,no,no,cellular,8,aug,169,4,0,0,unknown,no,1
87949,32,management,married,tertiary,no,500,no,no,cellular,8,aug,151,4,0,0,unknown,no,1
12287,41,self-employed,married,secondary,no,0,no,no,cellular,8,aug,197,2,0,0,unknown,no,1
24160,35,management,single,tertiary,no,181,yes,no,cellular,8,aug,130,4,0,0,unknown,no,1
88546,52,blue-collar,married,secondary,no,331,no,no,cellular,8,aug,84,4,0,0,unknown,no,1
36169,37,management,married,tertiary,no,578,yes,no,cellular,8,aug,401,4,0,0,unknown,no,1
82823,42,self-employed,married,tertiary,no,0,no,no,cellular,8,aug,118,6,0,0,unknown,no,1
64909,46,self-employed,married,primary,no,107,yes,no,cellular,8,aug,109,6,0,0,unknown,no,1
90310,34,management,married,tertiary,no,1352,no,no,cellular,8,aug,265,2,0,0,unknown,no,1
88097,31,technician,married,secondary,no,172,no,no,cellular,8,aug,151,2,0,0,unknown,no,1
70273,33,management,single,tertiary,no,238,no,no,cellular,8,aug,80,2,0,0,unknown,no,1
81587,34,management,divorced,tertiary,no,221,no,no,cellular,8,aug,150,2,0,0,unknown,no,1
98539,30,technician,single,secondary,no,224,yes,no,cellular,8,aug,298,2,0,0,unknown,no,1
25243,38,management,married,tertiary,no,328,no,no,cellular,8,aug,230,2,0,0,unknown,no,1
51608,44,management,single,tertiary,no,1424,yes,no,cellular,8,aug,201,2,0,0,unknown,no,1
38045,52,technician,married,secondary,no,172,yes,yes,cellular,8,aug,75,2,0,0,unknown,no,1
96313,31,technician,married,tertiary,no,311,no,yes,cellular,8,aug,385,2,0,0,unknown,no,1
91593,60,blue-collar,married,secondary,no,1433,no,no,cellular,8,aug,124,4,0,0,unknown,no,1
86618,47,blue-collar,married,primary,no,17,no,no,cellular,8,aug,121,2,0,0,unknown,no,1
33560,57,admin,married,primary,no,853,yes,no,cellular,8,aug,86,4,0,0,unknown,no,1
86427,30,management,married,tertiary,no,105,no,no,cellular,8,aug,112,2,0,0,unknown,no,1
98231,43,management,married,tertiary,no,6,no,no,cellular,8,aug,324,2,0,0,unknown,no,1
82283,47,other,married,secondary,no,74,no,no,cellular,8,aug,88,2,0,0,unknown,no,1
74465,45,technician,married,secondary,no,581,no,no,cellular,8,aug,156,2,0,0,unknown,no,1
86243,41,technician,married,secondary,no,187,no,no,cellular,8,aug,387,2,0,0,unknown,no,1
35695,39,management,married,tertiary,no,947,no,no,cellular,8,aug,124,2,0,0,unknown,no,1
23731,38,management,married,tertiary,no,179,no,no,unknown,8,aug,317,4,0,0,unknown,yes,0
20772,51,entrepreneur,married,primary,no,805,yes,no,cellular,8,aug,132,4,0,0,unknown,no,1
40974,58,retired,married,primary,no,-257,yes,yes,cellular,8,aug,163,2,0,0,unknown,no,1
25265,53,unemployed,divorced,tertiary,no,0,yes,yes,cellular,8,aug,140,2,0,0,unknown,no,1
16265,41,technician,single,secondary,no,43,no,no,cellular,8,aug,420,2,0,0,unknown,no,1
16766,34,technician,married,secondary,no,134,no,no,cellular,8,aug,104,4,0,0,unknown,no,1
82547,33,technician,married,secondary,no,390,yes,no,cellular,8,aug,151,2,0,0,unknown,no,1
22303,46,services,married,secondary,no,1034,no,no,cellular,8,aug,109,2,0,0,unknown,no,1
59409,35,management,single,tertiary,no,252,yes,no,cellular,8,aug,89,2,0,0,unknown,no,1
28894,55,self-employed,married,primary,no,0,no,no,cellular,8,aug,138,2,0,0,unknown,no,1
39502,31,self-employed,married,tertiary,no,1015,no,no,cellular,8,aug,112,2,0,0,unknown,no,1
56120,34,management,married,tertiary,no,63,no,no,cellular,8,aug,94,2,0,0,unknown,no,1
21644,34,technician,single,secondary,no,1076,no,no,cellular,8,aug,70,2,0,0,unknown,no,1
80015,34,management,married,tertiary,no,-16,no,no,cellular,8,aug,108,2,0,0,unknown,no,1
94286,57,services,married,secondary,no,504,no,no,cellular,8,aug,177,2,0,0,unknown,no,1
99511,33,technician,single,tertiary,no,340,no,no,cellular,8,aug,348,2,0,0,unknown,no,1
66321,32,management,single,tertiary,no,28,no,no,cellular,8,aug,111,2,0,0,unknown,no,1
82500,31,admin,married,secondary,no,88,yes,yes,cellular,8,aug,189,2,0,0,unknown,no,1
56308,45,blue-collar,married,secondary,no,827,yes,yes,cellular,8,aug,201,2,0,0,unknown,no,1
49667,54,management,divorced,tertiary,no,-125,no,yes,cellular,8,aug,107,2,0,0,unknown,no,1
94160,50,blue-collar,married,secondary,no,0,no,no,cellular,8,aug,192,2,0,0,unknown,no,1
87426,51,blue-collar,married,secondary,no,700,no,no,cellular,8,aug,237,4,0,0,unknown,no,1
67233,37,management,married,tertiary,no,478,no,no,cellular,8,aug,95,2,0,0,unknown,no,1
63351,30,management,single,tertiary,no,0,no,no,cellular,8,aug,88,5,0,0,unknown,no,1
36937,55,management,married,tertiary,no,171,yes,no,cellular,8,aug,73,6,0,0,unknown,no,1
73177,32,technician,single,secondary,no,40,no,no,cellular,8,aug,419,2,0,0,unknown,yes,1
73499,49,management,divorced,tertiary,no,10,no,no,cellular,8,aug,169,2,0,0,unknown,no,1
36767,47,management,married,tertiary,no,260,no,yes,cellular,8,aug,138,2,0,0,unknown,no,1
72800,57,retired,married,tertiary,no,815,no,no,cellular,8,aug,385,2,0,0,unknown,no,1
22442,33,management,single,tertiary,no,59,yes,no,cellular,8,aug,215,4,0,0,unknown,no,1
85994,33,technician,married,secondary,no,1264,no,yes,cellular,8,aug,100,6,0,0,unknown,no,1
39522,49,admin,married,secondary,no,1047,no,no,cellular,8,aug,133,4,0,0,unknown,no,1
28956,38,technician,married,tertiary,no,-1,no,no,cellular,8,aug,188,4,0,0,unknown,no,1
41443,48,admin,married,secondary,no,811,no,yes,cellular,8,aug,149,2,0,0,unknown,no,1
81137,30,unemployed,married,secondary,no,221,no,no,cellular,8,aug,61,4,0,0,unknown,no,1
40922,31,technician,married,secondary,no,535,no,no,cellular,8,aug,81,2,0,0,unknown,no,1
30269,40,management,married,tertiary,no,326,no,no,cellular,8,aug,236,2,0,0,unknown,no,1
27371,42,technician,single,secondary,no,146,no,no,cellular,8,aug,229,2,0,0,unknown,no,1
41616,59,housemaid,married,primary,no,116,no,no,cellular,8,aug,129,4,0,0,unknown,no,1
40555,59,technician,divorced,tertiary,no,0,no,no,cellular,8,aug,124,4,0,0,unknown,no,1
15890,30,management,single,tertiary,no,940,no,no,cellular,8,aug,131,2,0,0,unknown,no,1
15037,31,technician,single,secondary,no,942,no,no,cellular,8,aug,138,2,0,0,unknown,no,1
